,service_name,store_name,on,address_1,address_2,gu,dong,lat,lng
838,체력단련장업,이루짐 피티샵 대치점,영업중,서울특별시 강남구 대치동 959-4 은혜빌딩,"서울특별시 강남구 삼성로 416, 은혜빌딩 지하1층 (대치동)",강남구,대치동,37.50424599999999,127.0582827
839,체력단련장업,STV 피지컬 퍼포먼스짐,영업중,서울특별시 강남구 삼성동 49-12,"서울특별시 강남구 봉은사로 469, B2층 (삼성동)",강남구,삼성동,37.5126001,127.0507861
840,체력단련장업,Pers fitness,영업중,서울특별시 강남구 논현동 96-4,"서울특별시 강남구 언주로150길 34, B1층 (논현동)",강남구,논현동,37.5215398,127.0371476
841,체력단련장업,크로스핏 라임라잇(주),영업중,서울특별시 강남구 신사동 644-3,"서울특별시 강남구 언주로168길 15, 지하1층 (신사동)",강남구,신사동,37.5264494,127.0348867
842,체력단련장업,나비드짐 PT&필라테스 선릉점,영업중,서울특별시 강남구 대치동 889-75,"서울특별시 강남구 선릉로86길 7, B1층 (대치동)",강남구,대치동,37.503303,127.0503179
843,체력단련장업,블루덤벨 휘트니스,영업중,서울특별시 강남구 청담동 18-34,"서울특별시 강남구 도산대로68길 26, 1층 (청담동)",강남구,청담동,37.521931,127.0443762
844,체력단련장업,밸류온피트니스,영업중,서울특별시 강남구 역삼동 773-5 삼일빌딩,"서울특별시 강남구 언주로 329, 삼일빌딩 (역삼동)",강남구,역삼동,37.4972191,127.0448499
845,체력단련장업,206짐,영업중,서울특별시 강남구 삼성동 51 청송빌딩,"서울특별시 강남구 삼성로 605, 청송빌딩 (삼성동)",강남구,삼성동,37.5135167,127.0527215
846,체력단련장업,F45 트레이닝 역삼,영업중,서울특별시 강남구 역삼동 735-15,서울특별시 강남구 테헤란로14길 13 (역삼동),강남구,역삼동,37.4985274,127.0334825
847,체력단련장업,MASTER GYM(마스터짐 앤 필라테스),영업중,서울특별시 강남구 청담동 125-6 아름다운빌딩,"서울특별시 강남구 압구정로79길 56, 아름다운빌딩 (청담동)",강남구,청담동,37.5253745,127.0517968
848,체력단련장업,바디튜토리얼,영업중,서울특별시 강남구 역삼동 831-17 경원빌딩,"서울특별시 강남구 강남대로 340, 경원빌딩 (역삼동)",강남구,역삼동,37.49355550000001,127.0302509
849,체력단련장업,한티역점 스포애니 주)케이디스포츠,영업중,서울특별시 강남구 대치동 922-1 SH타워,"서울특별시 강남구 선릉로 324, SH타워 (대치동)",강남구,대치동,37.4991887,127.0633458
850,체력단련장업,액트짐 신논현점,영업중,서울특별시 강남구 역삼동 601-18 은성빌딩,서울특별시 강남구 봉은사로 116,강남구,역삼동,37.5046841,127.0264266
851,체력단련장업,타잇바디짐,영업중,서울특별시 강남구 대치동 900-18,서울특별시 강남구 역삼로65길 20 (대치동),강남구,대치동,37.502542,127.0525587
852,체력단련장업,커브스 세곡클럽,영업중,서울특별시 강남구 세곡동 587 강남지웰파인즈,"서울특별시 강남구 헌릉로569길 9, 강남지웰파인즈 (세곡동)",강남구,세곡동,37.4669731,127.1005262
853,체력단련장업,짐타운,영업중,서울특별시 강남구 신사동 636-16,서울특별시 강남구 언주로172길 14 (신사동),강남구,신사동,37.5276336,127.0348904
854,체력단련장업,프로짐,영업중,서울특별시 강남구 논현동 242-51 성부빌딩,"서울특별시 강남구 선릉로 655, 성부빌딩 2, 3층 (논현동)",강남구,논현동,37.5150978,127.0417703
855,체력단련장업,온더피티 스튜디오,영업중,서울특별시 강남구 역삼동 838-7,"서울특별시 강남구 강남대로62길 18, 2층 202호 (역삼동)",강남구,역삼동,37.490455,127.0330547
856,체력단련장업,청담피트니스,영업중,서울특별시 강남구 청담동 71-25 성호빌딩,"서울특별시 강남구 학동로97길 20, 성호빌딩 지하1층 (청담동)",강남구,청담동,37.5212011,127.0554736
857,체력단련장업,토탈케어 컴퍼니,영업중,서울특별시 강남구 논현동 241-1 강남파라곤,"서울특별시 강남구 학동로 338, 지하2층층 (논현동, 강남파라곤)",강남구,논현동,37.5165513,127.0401391
858,체력단련장업,온유어짐 PT studio 압구정,영업중,서울특별시 강남구 신사동 613-3,"서울특별시 강남구 논현로176길 20, 지하1층 (신사동)",강남구,신사동,37.5272323,127.0301438
859,체력단련장업,마이티핏,영업중,서울특별시 강남구 삼성동 144 천해빌딩,"서울특별시 강남구 삼성로95길 15, 천해빌딩 지하1층 (삼성동)",강남구,삼성동,37.5077118,127.0544885
860,체력단련장업,포텐PT,영업중,서울특별시 강남구 논현동 141-10 스카이 빌딩,"서울특별시 강남구 학동로4길 18, 스카이 빌딩 지하1층 (논현동)",강남구,논현동,37.5102708,127.023156
861,체력단련장업,바른PT,영업중,서울특별시 강남구 논현동 49 선양빌딩,"서울특별시 강남구 강남대로 570, 선양빌딩 지하1층 B01호 (논현동)",강남구,논현동,37.5128276,127.0209895
862,체력단련장업,건강해짐(Gym),영업중,서울특별시 강남구 논현동 273-4,"서울특별시 강남구 봉은사로43길 29, 1층 204호 (논현동)",강남구,논현동,37.5110904,127.0391031
863,체력단련장업,와이짐(Y GYM),영업중,서울특별시 강남구 논현동 42-7,"서울특별시 강남구 강남대로132길 59, 2층 (논현동)",강남구,논현동,37.5135109,127.0258454
864,체력단련장업,디프로PT,영업중,서울특별시 강남구 삼성동 49-11 세창빌딩,"서울특별시 강남구 봉은사로 467, 세창빌딩 3층 (삼성동)",강남구,삼성동,37.5125515,127.0506245
865,체력단련장업,"버핏그라운드 역삼 별관, 팀버핏 역삼",영업중,서울특별시 강남구 역삼동 648-9,"서울특별시 강남구 테헤란로 129, B1층 (역삼동)",강남구,역삼동,37.50011740000001,127.0322218
866,체력단련장업,파프짐 개포,영업중,서울특별시 강남구 개포동 656-3,"서울특별시 강남구 언주로7길 6, 지하2층 (개포동)",강남구,개포동,37.477066,127.0554648
867,체력단련장업,크로스핏 타키온,영업중,서울특별시 강남구 개포동 1229 보성빌딩,"서울특별시 강남구 논현로 90, 보성빌딩 지하1층 (개포동)",강남구,개포동,37.4779626,127.0450754
868,체력단련장업,움직임플러스 청담,영업중,서울특별시 강남구 청담동 5-25 청담휴먼스타빌,"서울특별시 강남구 도산대로 454, 201호 (청담동, 청담휴먼스타빌)",강남구,청담동,37.5236312,127.0460427
869,체력단련장업,빌리프짐 선릉역점,영업중,서울특별시 강남구 삼성동 141-8,"서울특별시 강남구 테헤란로63길 9, B1층 (삼성동)",강남구,삼성동,37.5059487,127.049908
870,체력단련장업,알이에스피(RES.P),영업중,서울특별시 강남구 신사동 643-10 오리엔탈빌딩,"서울특별시 강남구 언주로172길 28, 오리엔탈빌딩 지하층 (신사동)",강남구,신사동,37.5272629,127.0359928
871,체력단련장업,김성환짐,영업중,서울특별시 강남구 역삼동 746 PMK 빌딩,"서울특별시 강남구 논현로 419, PMK 빌딩 지하1층 (역삼동)",강남구,역삼동,37.4975089,127.0380919
872,체력단련장업,펀짐,영업중,서울특별시 강남구 논현동 198-22,"서울특별시 강남구 봉은사로1길 8, 3층 (논현동)",강남구,논현동,37.5054993,127.0250796
873,체력단련장업,F45 신논현,영업중,서울특별시 강남구 논현동 201-6 노벨테크빌딩,"서울특별시 강남구 봉은사로 115, 노벨테크빌딩 B1층 (논현동)",강남구,논현동,37.5052654,127.026161
874,체력단련장업,강남피티,영업중,서울특별시 강남구 역삼동 640-21,"서울특별시 강남구 논현로95길 10, 지하1층 (역삼동)",강남구,역삼동,37.50243690000001,127.0350421
875,체력단련장업,플로우핏,영업중,서울특별시 강남구 신사동 577-12,"서울특별시 강남구 압구정로28길 18, 2층 (신사동)",강남구,신사동,37.5254752,127.0275733
876,체력단련장업,스타휘트니스 246,영업중,서울특별시 강남구 논현동 246,"서울특별시 강남구 언주로130길 12, 가동 3층 (논현동)",강남구,논현동,37.5147692,127.0365691
877,체력단련장업,엠엔휘트니스,영업중,서울특별시 강남구 논현동 165 서희빌딩,"서울특별시 강남구 강남대로 502, 에임하이타워 지하1층 (논현동)",강남구,논현동,37.5071677,127.0236869
878,체력단련장업,트라이앵글,영업중,서울특별시 강남구 청담동 88-1 하늘빌딩,"서울특별시 강남구 도산대로55길 26, 하늘빌딩 4층 (청담동)",강남구,청담동,37.5252611,127.040778
879,체력단련장업,고알레 클럽하우스,영업중,서울특별시 강남구 논현동 93 대동타워,"서울특별시 강남구 도산대로 326, 대동타워 지하1층 (논현동)",강남구,논현동,37.5223191,127.0377427
880,체력단련장업,Health in,영업중,서울특별시 강남구 삼성동 51,"서울특별시 강남구 삼성로 605, 지하1층 (삼성동)",강남구,삼성동,37.5135167,127.0527215
881,체력단련장업,리미트리스 짐,영업중,서울특별시 강남구 역삼동 784-13번지 동우빌딩,"서울특별시 강남구 도곡로37길 14, B1층 (역삼동, 동우빌딩)",강남구,역삼동,37.4948089,127.0451301
882,체력단련장업,로그짐 삼성점,영업중,서울특별시 강남구 삼성동 153-55 심스빌딩,"서울특별시 강남구 테헤란로87길 39, 심스빌딩 B2층 (삼성동)",강남구,삼성동,37.5103882,127.0576631
883,체력단련장업,올댓바스켓,영업중,서울특별시 강남구 대치동 988-15번지,"서울특별시 강남구 도곡로 505, 지하2,3층 (대치동)",강남구,대치동,37.4995633,127.0616676
884,체력단련장업,짐로드,영업중,서울특별시 강남구 청담동 32-5,"서울특별시 강남구 삼성로133길 12, 지하1층 (청담동)",강남구,청담동,37.5196516,127.0485063
885,체력단련장업,우리짐 청담점,영업중,서울특별시 강남구 청담동 92-22 드림빌딩,"서울특별시 강남구 압구정로80길 35, 드림빌딩 지하1층 (청담동)",강남구,청담동,37.5244165,127.0437917
886,체력단련장업,(주)피기블라인더스,영업중,서울특별시 강남구 청담동 87-5,"서울특별시 강남구 도산대로 413, 지하2층 (청담동)",강남구,청담동,37.5237795,127.0407028
887,체력단련장업,카노(KANO),영업중,서울특별시 강남구 역삼동 672-32,서울특별시 강남구 언주로93길 32-8 (역삼동),강남구,역삼동,37.5037704,127.0392671
888,체력단련장업,주식회사 무브옵,영업중,서울특별시 강남구 청담동 118-18 대청빌딩,"서울특별시 강남구 도산대로81길 17, 대청빌딩 3층 (청담동)",강남구,청담동,37.5254577,127.0474639
889,체력단련장업,호짐,영업중,서울특별시 강남구 일원동 619-1 현대빌딩,"서울특별시 강남구 개포로 628, 현대빌딩 지하1층 (일원동)",강남구,일원동,37.49407679999999,127.0815885
890,체력단련장업,드래곤짐,영업중,서울특별시 강남구 논현동 3-15,"서울특별시 강남구 도산대로6길 15, 지하1층 (논현동)",강남구,논현동,37.5158004,127.0219678
891,체력단련장업,도넛 PT 스튜디오,영업중,서울특별시 강남구 논현동 230-18,"서울특별시 강남구 언주로113길 16, 지하1층 (논현동)",강남구,논현동,37.5093271,127.0359861
892,체력단련장업,바디스짐 언주역점,영업중,서울특별시 강남구 논현동 192-4,"서울특별시 강남구 논현로 611, 지하1층 (논현동)",강남구,논현동,37.5082467,127.0331112
893,체력단련장업,(주)더프리마,영업중,서울특별시 강남구 청담동 56-17,서울특별시 강남구 도산대로102길 10 (청담동),강남구,청담동,37.5238967,127.0528318
894,체력단련장업,TABFIT,영업중,서울특별시 강남구 대치동 912-10번지,"서울특별시 강남구 역삼로 458, 지하1층 (대치동, 영미빌딩)",강남구,대치동,37.5024983,127.0574222
895,체력단련장업,한마음(125),영업중,서울특별시 강남구 대치동 961번지 창진빌딩 7층,"서울특별시 강남구 삼성로 352 (대치동,창진빌딩 7층)",강남구,대치동,37.5030162,127.059019
896,체력단련장업,상아(129),영업중,서울특별시 강남구 역삼동 831번지 한국빌딩 지하2층,"서울특별시 강남구 강남대로 354  (역삼동,한국빌딩 지하2층)",강남구,역삼동,37.5000995,127.033466
897,체력단련장업,클럽케이 서울 휘트니스,영업중,서울특별시 강남구 삼성동 140-3번지 대림아크로텔 B201,"서울특별시 강남구 선릉로 524 (삼성동,대림아크로텔 B201)",강남구,삼성동,37.5067648,127.0480846
898,체력단련장업,미도헬스클럽(55),영업중,서울특별시 강남구 대치동 511번지,서울특별시 강남구 남부순환로 3032  (대치동),강남구,대치동,37.493668,127.0619
899,체력단련장업,휘트니스클럽 36.5(288),영업중,"서울특별시 강남구 대치동 1022-2번지 402,502","서울특별시 강남구 도곡로 442 (대치동,402,502)",강남구,대치동,37.4979348,127.0588248
900,체력단련장업,잭스 피트니스,영업중,서울특별시 강남구 논현동 228-4번지,서울특별시 강남구 논현로116길 6 (논현동),강남구,논현동,37.5164007,127.0374433
901,체력단련장업,제이원 휘트니스,영업중,서울특별시 강남구 역삼동 736-24 엘지 에클라트 지하 1층,"서울특별시 강남구 테헤란로20길 19 (역삼동,엘지 에클라트 지하 1층)",강남구,역삼동,37.498543,127.0350412
902,체력단련장업,(주)케이에스 스포짐컴퍼니,영업중,서울특별시 강남구 대치동 1024번지 지하1층,"서울특별시 강남구 도곡로 408 (대치동, 지하1층)",강남구,대치동,37.4966877,127.0552639
903,체력단련장업,유성 스포츠센터,영업중,서울특별시 강남구 신사동 614-2번지,서울특별시 강남구 압구정로 208 (신사동),강남구,신사동,37.5275362,127.029897
904,체력단련장업,바디랑 필라테스 스튜디오,영업중,서울특별시 강남구 논현동 237-8번지 윤원빌딩,"서울특별시 강남구 봉은사로37길 8, 2층 (논현동, 윤원빌딩)",강남구,논현동,37.5089919,127.0371279
905,체력단련장업,크로스핏 압구정(344),영업중,서울특별시 강남구 신사동 612-1번지 지하1층,서울특별시 강남구 논현로176길 14 (신사동),강남구,신사동,37.5268464,127.0297393
906,체력단련장업,에이디스짐(337),영업중,서울특별시 강남구 청담동 6-2번지 201호,"서울특별시 강남구 삼성로149길 10, 201호 (청담동)",강남구,청담동,37.5234799,127.0467179
907,체력단련장업,(주)인어스휘트니스,영업중,서울특별시 강남구 삼성동 107 미켈란 107 지하2층,서울특별시 강남구 영동대로 602 (삼성동),강남구,삼성동,37.5148855,127.0604126
908,체력단련장업,핏엔젤1호,영업중,서울특별시 강남구 역삼동 616-4번지,"서울특별시 강남구 강남대로110길 32, 2층 (역삼동)",강남구,역삼동,37.5036827,127.0274631
909,체력단련장업,참짐(475),영업중,서울특별시 강남구 역삼동 786-24번지,"서울특별시 강남구 도곡로 229 (역삼동, 오성빌딩)",강남구,역삼동,37.49129509999999,127.0382713
910,체력단련장업,BNB 퍼스널 트레이닝 스튜디오,영업중,서울특별시 강남구 신사동 642-20,"서울특별시 강남구 압구정로46길 35, 2층 (신사동)",강남구,신사동,37.5262441,127.0363025
911,체력단련장업,멤버쉽 휘트니스 플레이 바이 어스,영업중,서울특별시 강남구 개포동 1197-2 5층,"서울특별시 강남구 논현로10길 29, 5층 (개포동)",강남구,개포동,37.4752892,127.0504113
912,체력단련장업,마음가짐,영업중,서울특별시 강남구 삼성동 151-20번지,"서울특별시 강남구 테헤란로81길 51, 3층 (삼성동)",강남구,삼성동,37.5104341,127.0556671
913,체력단련장업,BM,영업중,서울특별시 강남구 신사동 663-17번지 압구정빌딩,"서울특별시 강남구 선릉로157길 14-7, 압구정빌딩 4층 (신사동)",강남구,신사동,37.5265565,127.038713
914,체력단련장업,나아짐,영업중,서울특별시 강남구 신사동 608-13 성우 에이치,"서울특별시 강남구 압구정로34길 32, 성우 에이치 지하1층 (신사동)",강남구,신사동,37.5260396,127.0305058
915,체력단련장업,린 필라테스 앤 엑서프리(343),영업중,서울특별시 강남구 청담동 119-1번지 3층,서울특별시 강남구 압구정로 467 (청담동),강남구,청담동,37.5247753,127.0473947
916,체력단련장업,라인에 반하다(305),영업중,서울특별시 강남구 대치동 500번지 그랑프리엔상가 301호,"서울특별시 강남구 남부순환로 2912  (대치동,그랑프리엔상가 301호)",강남구,대치동,37.4908388,127.0572409
917,체력단련장업,맥스 퍼스널 트레이닝&테라피 스튜디오(440),영업중,서울특별시 강남구 도곡동 467-24번지 우성캐릭터119 129호,"서울특별시 강남구 언주로 118, 129호 (도곡동, 우성캐릭터199)",강남구,도곡동,37.4869073,127.0409621
918,체력단련장업,핏 투 핏,영업중,서울특별시 강남구 도곡동 942-1번지 B2층 중 일부,"서울특별시 강남구 도곡로 116, B2층 (도곡동, 꿈이룸 명진타워)",강남구,도곡동,37.4897993,127.0332897
919,체력단련장업,브이엠휘트니스 삼성점,영업중,서울특별시 강남구 삼성동 21-1 지하1층,"서울특별시 강남구 삼성로 633, 지하1층 (삼성동, 삼광빌딩)",강남구,삼성동,37.5145427,127.0636849
920,체력단련장업,주식회사 강남투엑스휘트니스(445),영업중,서울특별시 강남구 논현동 111-13번지 B2,"서울특별시 강남구 선릉로131길 8, B2층 (논현동, 노벨빌딩)",강남구,논현동,37.5179585,127.0402982
921,체력단련장업,서울시티크루,영업중,서울특별시 강남구 역삼동 738-28,"서울특별시 강남구 논현로 425 (역삼동, 마이다스빌딩)",강남구,역삼동,37.4981005,127.0379402
922,체력단련장업,WAGAGYM 압구정점,영업중,서울특별시 강남구 신사동 659-13번지,"서울특별시 강남구 압구정로50길 18, 5층 501호 (신사동)",강남구,신사동,37.5272547,127.0377493
923,체력단련장업,B&B(143),영업중,서울특별시 강남구 논현동 87-5 지상2층,"서울특별시 강남구 학동로 205  (논현동,지상2층)",강남구,논현동,37.5144893,127.0313323
924,체력단련장업,(의)성광의료재단 차움의원(444),영업중,서울특별시 강남구 청담동 4-1번지 3층 일부,"서울특별시 강남구 도산대로 442, 3층 일부호 (청담동, 피엔폴루스)",강남구,청담동,37.5233934,127.0436578
925,체력단련장업,엠엔휘트니스 3호점(447),영업중,서울특별시 강남구 대치동 961 B1층,"서울특별시 강남구 삼성로 352, B1층 (대치동, 창진빌딩)",강남구,대치동,37.5030162,127.059019
926,체력단련장업,크로스핏 강남(352),영업중,서울특별시 강남구 대치동 898번지,"서울특별시 강남구 선릉로 418, 지하 1층층 (대치동)",강남구,대치동,37.4991887,127.0633458
927,체력단련장업,힙업학원,영업중,서울특별시 강남구 논현동 254-17번지 영광빌딩,"서울특별시 강남구 선릉로 647, 영광빌딩 (논현동)",강남구,논현동,37.5143558,127.0420475
928,체력단련장업,성피티짐[SungPT Gym](354),영업중,서울특별시 강남구 청담동 134-20번지 205호,서울특별시 강남구 학동로101길 26 (청담동),강남구,청담동,37.5223046,127.0577361
929,체력단련장업,Ace private gym(355),영업중,서울특별시 강남구 도곡동 467-19번지 현대비전21 307호,서울특별시 강남구 언주로30길 10 (도곡동),강남구,도곡동,37.4873616,127.0513255
930,체력단련장업,엠엔휘트니스 2호점(436),영업중,서울특별시 강남구 청담동 76-5 B1~B2층,"서울특별시 강남구 학동로 501, B1~B2층 (청담동)",강남구,청담동,37.5192579,127.050501
931,체력단련장업,휘트니스모션,영업중,서울특별시 강남구 청담동 52-1번지,"서울특별시 강남구 도산대로 532, 청담동 (청담동)",강남구,청담동,37.5243529,127.051588
932,체력단련장업,바름PT,영업중,"서울특별시 강남구 도곡동 467-19번지 406-1호,407-2호","서울특별시 강남구 언주로30길 10, 406-1,407-2호 (도곡동, 현대비전21)",강남구,도곡동,37.4873616,127.0513255
933,체력단련장업,닥터피티,영업중,서울특별시 강남구 청담동 6-9번지,"서울특별시 강남구 도산대로78길 5, 3층 (청담동)",강남구,청담동,37.5236618,127.0471509
934,체력단련장업,페인스톰 청담(358),영업중,서울특별시 강남구 청담동 125-14번지 지하1층,서울특별시 강남구 도산대로 537 (청담동),강남구,청담동,37.5251955,127.052372
935,체력단련장업,코어짐(Core Gym),영업중,서울특별시 강남구 역삼동 707-18번지,"서울특별시 강남구 테헤란로48길 10, 지하B101~B108호호 (역삼동, 역삼동 우정에쉐르2)",강남구,역삼동,37.5026817,127.0458481
936,체력단련장업,라비아 피트니스,영업중,서울특별시 강남구 대치동 921-5번지,서울특별시 강남구 선릉로 328 (대치동),강남구,대치동,37.4991887,127.0633458
937,체력단련장업,모모스크린골프,영업중,서울특별시 강남구 신사동 572-2번지,서울특별시 강남구 압구정로20길 15 (신사동),강남구,신사동,37.5248229,127.0254241
938,체력단련장업,역삼역점 스포애니 (주)케이디스포츠,영업중,서울특별시 강남구 역삼동 736-6 현익빌딩,"서울특별시 강남구 테헤란로 146, 현익빌딩 지하2,,3층 (역삼동)",강남구,역삼동,37.4999942,127.0354155
939,체력단련장업,우성스포츠센터,영업중,서울특별시 강남구 일원동 615,서울특별시 강남구 개포로110길 15 (일원동),강남구,일원동,37.4922926,127.0783273
940,체력단련장업,바디핏 휘트니스,영업중,서울특별시 강남구 논현동 268-4 B1,"서울특별시 강남구 선릉로 619 (논현동,B1)",강남구,논현동,37.5136787,127.0317124
941,체력단련장업,짐어스,영업중,서울특별시 강남구 개포동 186-1번지 지상6층,"서울특별시 강남구 삼성로 38 (개포동,지상6층)",강남구,개포동,37.4886736,127.0668063
942,체력단련장업,피트니스 에비뉴[Fitness Avenue](454),영업중,서울특별시 강남구 역삼동 837번지 지하2층,"서울특별시 강남구 강남대로 318, 지하2층 (역삼동, TOWER837)",강남구,역삼동,37.4915808,127.0311894
943,체력단련장업,바디바이블(455),영업중,서울특별시 강남구 신사동 644-22번지 3층,"서울특별시 강남구 압구정로46길 32, 3층 (신사동, 삼일빌딩)",강남구,신사동,37.52654800000001,127.0359999
944,체력단련장업,SMFIT운동센터(479),영업중,서울특별시 강남구 역삼동 799-21번지,"서울특별시 강남구 도곡로 175 (역삼동, 창림빌딩)",강남구,역삼동,37.4919529,127.0385429
945,체력단련장업,NY GYM,영업중,서울특별시 강남구 역삼동 699-28번지,서울특별시 강남구 테헤란로43길 27 (역삼동),강남구,역삼동,37.5050394,127.0439817
946,체력단련장업,에클라트 휘트니스(484),영업중,서울특별시 강남구 삼성동 142-3번지,"서울특별시 강남구 테헤란로63길 12 (삼성동, LG 선릉에클라트 B)",강남구,삼성동,37.5064601,127.051103
947,체력단련장업,스타짐23,영업중,서울특별시 강남구 청담동 100-2번지,"서울특별시 강남구 압구정로71길 4, 지하1층 (청담동, 미산빌딩)",강남구,청담동,37.5268895,127.0457338
948,체력단련장업,ONE TO ONE GYM(473),영업중,서울특별시 강남구 대치동 932-2번지,"서울특별시 강남구 도곡로77길 14, 지하1층 (대치동, 양지빌딩)",강남구,대치동,37.4992667,127.0584636
949,체력단련장업,K.P.T(432),영업중,서울특별시 강남구 논현동 201-13번지 지하1층 일부호,"서울특별시 강남구 봉은사로 109, 지하1층 일부호 (논현동, 싼타홍메디컬타워)",강남구,논현동,37.5051258,127.0255844
950,체력단련장업,크로스핏 강남 삼성,영업중,서울특별시 강남구 대치동 996-14번지,"서울특별시 강남구 테헤란로108길 12 (대치동, 하나빌딩)",강남구,대치동,37.5086268,127.0657682
951,체력단련장업,미진휘트니스(64),영업중,서울특별시 강남구 역삼동 825-15번지 지하3층,"서울특별시 강남구 강남대로 390  (역삼동,지하3층)",강남구,역삼동,37.4978461,127.0286372
952,체력단련장업,바디랩,영업중,서울특별시 강남구 삼성동 48-13번지 4층,"서울특별시 강남구 선릉로112길 87, 4층 (삼성동, 명인빌딩)",강남구,삼성동,37.5132234,127.0505048
953,체력단련장업,보리스 짐,영업중,서울특별시 강남구 삼성동 140-28번지,"서울특별시 강남구 선릉로94길 7 (삼성동, 현죽빌딩)",강남구,삼성동,37.5158515,127.0428835
954,체력단련장업,킬러짐,영업중,서울특별시 강남구 역삼동 694-35 에본빌딩,"서울특별시 강남구 선릉로 549, 에본빌딩 지하1층 (역삼동)",강남구,역삼동,37.50767889999999,127.0456194
955,체력단련장업,핏플로우 짐,영업중,서울특별시 강남구 청담동 120-13번지,"서울특별시 강남구 압구정로79길 14, 4층 (청담동)",강남구,청담동,37.52500879999999,127.0482049
956,체력단련장업,JP Station,영업중,서울특별시 강남구 신사동 550-1 원영빌딩,"서울특별시 강남구 논현로175길 69, 원영빌딩 3층 (신사동)",강남구,신사동,37.5238505,127.0234579
957,체력단련장업,GOTO 논현,영업중,서울특별시 강남구 논현동 50-1번지 논현빌딩,"서울특별시 강남구 강남대로 556, 논현빌딩 지하1층 (논현동)",강남구,논현동,37.5135304,127.0315341
958,체력단련장업,화이트짐,영업중,서울특별시 강남구 역삼동 797-22번지 (B1),"서울특별시 강남구 논현로 319 (역삼동,(B1))",강남구,역삼동,37.4938282,127.0398105
959,체력단련장업,엠투헬스클럽(70),영업중,서울특별시 강남구 논현동 221-5번지,서울특별시 강남구 논현로 626  (논현동),강남구,논현동,37.5095391,127.0332328
960,체력단련장업,웰씨짐 휘트니스,영업중,서울특별시 강남구 역삼동 765-2,서울특별시 강남구 선릉로63길 9 (역삼동),강남구,역삼동,37.4971227,127.0514407
961,체력단련장업,제임스짐(100),영업중,서울특별시 강남구 삼성동 159-9번지 도심공항타워 지하2층,서울특별시 강남구 테헤란로87길 36 (삼성동),강남구,삼성동,37.5125207,127.0588194
962,체력단련장업,행복한 눈물 퍼스널 트레이닝,영업중,서울특별시 강남구 논현동 181-12번지,"서울특별시 강남구 강남대로118길 39, 4층 (논현동)",강남구,논현동,37.5073492,127.0262623
963,체력단련장업,GYM HOLEEDAY,영업중,서울특별시 강남구 논현동 60-12번지,"서울특별시 강남구 논현로150길 15, B102층 (논현동)",강남구,논현동,37.5195005,127.0297292
964,체력단련장업,아트지짐,영업중,서울특별시 강남구 논현동 206-14,"서울특별시 강남구 봉은사로 163, 지하1층 (논현동, 마르세움)",강남구,논현동,37.5070558,127.0322295
965,체력단련장업,TEAM ANSWER PT SHOP,영업중,서울특별시 강남구 신사동 638-5번지 고려빌딩,"서울특별시 강남구 압구정로 310, 지하1층 (신사동)",강남구,신사동,37.5287785,127.0352862
966,체력단련장업,더바른몸,영업중,서울특별시 강남구 논현동 201-16번지 지하1층,"서울특별시 강남구 봉은사로 107, 지하1층 (논현동)",강남구,논현동,37.5050063,127.025397
967,체력단련장업,짐퍼스트 휘트니스 수서,영업중,서울특별시 강남구 수서동 724번지 로즈데일오피스텔,"서울특별시 강남구 광평로 280, 로즈데일오피스텔 101호 (수서동)",강남구,수서동,37.4873425,127.1030015
968,체력단련장업,바디스쿨(350),영업중,서울특별시 강남구 청담동 22-16번지 2층,서울특별시 강남구 선릉로146길 15 (청담동),강남구,청담동,37.5206227,127.0449584
969,체력단련장업,광혜헬스스포츠센타(111),영업중,서울특별시 강남구 대치동 995-25번지,서울특별시 강남구 영동대로86길 9  (대치동),강남구,대치동,37.5080758,127.0648087
970,체력단련장업,휘슬러휘트니스(112),영업중,서울특별시 강남구 역삼동 837-11번지 유니온빌딩 지하2층,"서울특별시 강남구 강남대로 310 (역삼동,유니온빌딩 지하2층)",강남구,역삼동,37.4910282,127.0316127
971,체력단련장업,알통맨 휘트니스크럽(119),영업중,서울특별시 강남구 개포동 1229-5번지,서울특별시 강남구 논현로 80 (개포동),강남구,개포동,37.4802905,127.0626272
972,체력단련장업,PT하우스(253),영업중,서울특별시 강남구 청담동 84번지 4층,"서울특별시 강남구 선릉로 842  (청담동,4층)",강남구,청담동,37.52695569999999,127.0407097
973,체력단련장업,크라운육체미도장(88),영업중,서울특별시 강남구 논현동 112-14번지,서울특별시 강남구 선릉로131길 18 (논현동),강남구,논현동,37.5123856,127.0304153
974,체력단련장업,헬스보이짐 선릉점,영업중,서울특별시 강남구 역삼동 702-19 지층,"서울특별시 강남구 테헤란로 317 (역삼동,지층)",강남구,역삼동,37.5039647,127.0457457
975,체력단련장업,엑슬휘트니스(203),영업중,서울특별시 강남구 역삼동 737번지 강남파이낸스센터 지층,서울특별시 강남구 테헤란로 152 (역삼동),강남구,역삼동,37.4998097,127.0366289
976,체력단련장업,크라크라짐,영업중,서울특별시 강남구 청담동 34-6,"서울특별시 강남구 선릉로132길 69, 지하1층 (청담동)",강남구,청담동,37.5190967,127.0469193
977,체력단련장업,모건필라테스&PT,영업중,서울특별시 강남구 대치동 986-4번지,서울특별시 강남구 도곡로93길 9 (대치동),강남구,대치동,37.5008373,127.0645016
