,business_name,service_name,on,address,lat,lng,gu,dong,l_dong
5986,숙고당,일반음식점,영업,서울특별시 강남구 삼성동 143-29 삼성동 남성빌딩,37.5158203,127.0645181,강남구,청담,청담동
5987,더 암브로시아 내츄럴,일반음식점,영업,서울특별시 강남구 개포동 13-3 대청타워,37.4940992,127.0796795,강남구,개포,개포동
5988,키친마이야르,일반음식점,영업,서울특별시 강남구 신사동 644-6,37.52660789999999,127.0354167,강남구,신사,신사동
5989,김영태스시앤사시미마을 강남본점,일반음식점,영업,서울특별시 강남구 역삼동 734-1,37.4967598,127.0394345,강남구,신사,신사동
5990,이지스터,일반음식점,영업,서울특별시 강남구 논현동 238-14,37.5153791,127.0368721,강남구,역삼,역삼동
5991,마마된장 강남파이낸스센터점,일반음식점,영업,서울특별시 강남구 역삼동 737 강남파이낸스센터,37.499927,127.036789,강남구,논현,논현동
5992,멘야 유메미루 역삼역점,일반음식점,영업,서울특별시 강남구 역삼동 736-41 모닝타워,37.499232,127.0353,강남구,역삼,역삼동
5993,에그폭탄덮밥(논현점),일반음식점,영업,서울특별시 강남구 논현동 146-15,37.5096824,127.0255941,강남구,역삼,역삼동
5994,레이호,일반음식점,영업,서울특별시 강남구 신사동 504-11,37.519457,127.0191187,강남구,논현,논현동
5995,우동 야마이루식,일반음식점,영업,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오,37.500326,127.036087,강남구,논현,논현1동
5996,와플본가,일반음식점,영업,서울특별시 강남구 논현동 215-15,37.5124579,127.0320769,강남구,역삼,역삼동
5997,샌드박스,일반음식점,영업,서울특별시 강남구 논현동 215-15,37.5124579,127.0320769,강남구,논현,논현동
5998,행보케포케,일반음식점,영업,서울특별시 강남구 논현동 215-15,37.5124579,127.0320769,강남구,논현,논현동
5999,카페얌,일반음식점,영업,서울특별시 강남구 논현동 215-15,37.5124579,127.0320769,강남구,논현,논현동
6000,사다리카페,일반음식점,영업,서울특별시 강남구 논현동 215-15,37.5124579,127.0320769,강남구,논현,논현동
6001,공주네디저트,일반음식점,영업,서울특별시 강남구 논현동 215-15,37.5124579,127.0320769,강남구,논현,논현동
6002,스시아오마츠,일반음식점,영업,서울특별시 강남구 대치동 891-44 노벨과개미,37.5049591,127.0553408,강남구,논현,논현동
6003,어스크루즈(USCRUISE),일반음식점,영업,서울특별시 강남구 압구정동 379,37.5305156,127.0181805,강남구,압구,압구정동
6004,윌리엄그랜트앤선즈코리아 글렌피딕,일반음식점,영업,서울특별시 강남구 압구정동 515 갤러리아백화점,37.5271478,127.0334517,강남구,압구,압구정동
6005,바삭마차 현대백화점 무역센터점,일반음식점,영업,서울특별시 강남구 삼성동 159-7 현대백화점,37.5085949,127.0597186,강남구,압구,압구정동
6006,푸드씨,일반음식점,영업,서울특별시 강남구 논현동 226-6,37.5100706,127.0351204,강남구,삼성,삼성동
6007,카파노,일반음식점,영업,서울특별시 강남구 일원동 682-7,37.4910937,127.0824284,강남구,논현,논현동
6008,더치즈샵,일반음식점,영업,서울특별시 강남구 대치동 939-28 윤성빌딩,37.4978224,127.0568527,강남구,일원,일원동
6009,토끼회관,일반음식점,영업,서울특별시 강남구 역삼동 733-16,37.4977321,127.0415412,강남구,대치,대치동
6010,드롭탑 강남역점,일반음식점,영업,서울특별시 강남구 역삼동 817-9,37.5001332,127.0276167,강남구,역삼,역삼동
6011,키친스탠다드 강남점 2호,일반음식점,영업,서울특별시 강남구 역삼동 655-7,37.5073689,127.0373976,강남구,역삼,역삼동
6012,키친스탠다드 강남점 3호,일반음식점,영업,서울특별시 강남구 역삼동 655-7,37.5073689,127.0373976,강남구,역삼,역삼동
6013,키친스탠다드 강남점 4호,일반음식점,영업,서울특별시 강남구 역삼동 655-7,37.5073689,127.0373976,강남구,역삼,역삼동
6014,키친스탠다드 강남점 5호,일반음식점,영업,서울특별시 강남구 역삼동 655-7,37.5073689,127.0373976,강남구,역삼,역삼동
6015,키친스탠다드 강남점 6호,일반음식점,영업,서울특별시 강남구 역삼동 655-7,37.5073689,127.0373976,강남구,역삼,역삼동
6016,또온나 불닭,일반음식점,영업,서울특별시 강남구 논현동 158 해림빌딩,37.5100704,127.0272163,강남구,역삼,역삼동
6017,강남리커,일반음식점,영업,서울특별시 강남구 논현동 8-9,37.5185502,127.0280008,강남구,논현,논현동
6018,타임즈 압구정,일반음식점,영업,서울특별시 강남구 신사동 664-16,37.5262441,127.0393398,강남구,신사,신사동
6019,매머드커피익스프레스삼성역현대GBC점,일반음식점,영업,서울특별시 강남구 삼성동 169-10 성보타운,37.5104408,127.0650485,강남구,신사,신사동
6020,은행골 논현점,일반음식점,영업,서울특별시 강남구 논현동 167-29,37.5072646,127.0243859,강남구,삼성,삼성동
6021,미시마2,일반음식점,영업,서울특별시 강남구 역삼동 786-17 경양빌딩,37.4939109,127.0446879,강남구,논현,논현동
6022,다이야몬드존,일반음식점,영업,서울특별시 강남구 청담동 49-18,37.5233022,127.0486908,강남구,역삼,역삼동
6023,더일,일반음식점,영업,서울특별시 강남구 신사동 587-14 동현빌딩,37.5205691,127.0297158,강남구,신사,신사동
6024,헤븐몰2,일반음식점,영업,서울특별시 강남구 삼성동 77-28,37.5144716,127.0586861,강남구,신사,신사동
6025,와인투고(wine to go),일반음식점,영업,서울특별시 강남구 대치동 901-25 유성빌딩,37.5036385,127.054479,강남구,삼성,삼성동
6026,유엠엑스(UMX),일반음식점,영업,서울특별시 강남구 신사동 540-11,37.5190912,127.0240508,강남구,대치,대치동
6027,할머니가래떡볶이 대치점,일반음식점,영업,서울특별시 강남구 대치동 994-8,37.4987004,127.0680685,강남구,대치,대치동
6028,류니끄,일반음식점,영업,서울특별시 강남구 신사동 651-3,37.5229303,127.0360298,강남구,대치,대치2동
6029,1992덮밥 & 짜글이,일반음식점,영업,서울특별시 강남구 역삼동 826-3,37.4964263,127.029192,강남구,신사,신사동
6030,피스크 PISC,일반음식점,영업,서울특별시 강남구 도곡동 411-18 중앙빌딩,37.4858308,127.0450703,강남구,도곡,도곡동
6031,동녘,일반음식점,영업,서울특별시 강남구 신사동 535-8 한교빌딩,37.5195674,127.0225566,강남구,신사,신사동
6032,1974비래옥 청담점,일반음식점,영업,서울특별시 강남구 신사동 662-5,37.5270743,127.0382464,강남구,논현,논현1동
6033,남원우가,일반음식점,영업,서울특별시 강남구 논현동 164-14 원창빌딩,37.5079317,127.0236056,강남구,신사,신사동
6034,이엔에스씨스터즈,일반음식점,영업,서울특별시 강남구 삼성동 144-14 채널리저브,37.5080433,127.0554636,강남구,논현,논현동
6035,일구공일육공(190160),일반음식점,영업,서울특별시 강남구 세곡동 584 센트라빌,37.4664828,127.1013803,강남구,삼성,삼성동
6036,노모어피자 역삼직영점,일반음식점,영업,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오,37.500326,127.036087,강남구,세곡,세곡동
6037,백미우,일반음식점,영업,서울특별시 강남구 논현동 60-13,37.5195484,127.0298753,강남구,역삼,역삼동
6038,혼(Hone),일반음식점,영업,서울특별시 강남구 개포동 1195-12,37.4749317,127.048253,강남구,논현,논현동
6039,주식회사 모도우,일반음식점,영업,서울특별시 강남구 역삼동 648-9,37.50011740000001,127.0322218,강남구,개포,개포동
6040,그레이 (GREY),일반음식점,영업,서울특별시 강남구 신사동 659-12,37.5273906,127.0377348,강남구,역삼,역삼1동
6041,치사나(Chisana),일반음식점,영업,서울특별시 강남구 삼성동 115-8,37.511228,127.0503556,강남구,삼성,삼성동
6042,코마츠(KOMATSU),일반음식점,영업,서울특별시 강남구 논현동 86-14,37.5156293,127.0316406,강남구,삼성,삼성동
6043,절기,일반음식점,영업,서울특별시 강남구 역삼동 681-16 나강타워,37.5091063,127.040652,강남구,논현,논현동
6044,다이브에스프레소클럽 압구정점,일반음식점,영업,서울특별시 강남구 신사동 652-5,37.5234475,127.0376679,강남구,역삼,역삼1동
6045,헬키푸키 압구정점,일반음식점,영업,서울특별시 강남구 신사동 619-6,37.5278704,127.0318886,강남구,신사,신사동
6046,스피티코 청담,일반음식점,영업,서울특별시 강남구 청담동 20-2,37.5224145,127.0423514,강남구,신사,신사동
6047,만나고만,일반음식점,영업,서울특별시 강남구 신사동 619-6,37.5278704,127.0318886,강남구,신사,신사동
6048,드링킹 트레바리,일반음식점,영업,서울특별시 강남구 역삼동 819-6,37.4991642,127.0289197,강남구,신사,신사동
6049,몰트앤캐스트 molt and cast,일반음식점,영업,서울특별시 강남구 청담동 134-20 청담 삼익상가,37.5222756,127.0574609,강남구,역삼,역삼동
6050,그랜드마더,일반음식점,영업,서울특별시 강남구 신사동 546-21,37.5223801,127.0232121,강남구,청담,청담동
6051,디브릿지,일반음식점,영업,서울특별시 강남구 청담동 91 승원빌딩,37.5241522,127.0413812,강남구,신사,신사동
6052,에슬로우 삼성점,일반음식점,영업,서울특별시 강남구 삼성동 157-10 유림빌딩,37.5086802,127.0568167,강남구,청담,청담동
6053,토르게,일반음식점,영업,서울특별시 강남구 대치동 920-8,37.500342,127.0528515,강남구,삼성,삼성동
6054,서울로인 강남N점,일반음식점,영업,서울특별시 강남구 역삼동 648-9,37.50011740000001,127.0322218,강남구,대치,대치동
6055,국밥은이거지 역삼점,일반음식점,영업,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오,37.500326,127.036087,강남구,역삼,역삼1동
6056,선향정샤브샤브 강남2호점,일반음식점,영업,서울특별시 강남구 역삼동 831-5,37.4945116,127.0302002,강남구,역삼,역삼동
6057,봄의정원 가로수길점,일반음식점,영업,서울특별시 강남구 신사동 511-10,37.5181796,127.0212039,강남구,역삼,역삼동
6058,탐라골,일반음식점,영업,서울특별시 강남구 청담동 52-8,37.5242104,127.0528263,강남구,논현,논현1동
6059,타이슈,일반음식점,영업,서울특별시 강남구 삼성동 9-5,37.5151375,127.0426527,강남구,청담,청담동
6060,오봉집 선릉점,일반음식점,영업,서울특별시 강남구 역삼동 696-15,37.5057994,127.0472578,강남구,삼성,삼성동
6061,완강정,일반음식점,영업,서울특별시 강남구 신사동 612-2,37.5266135,127.0294082,강남구,역삼,역삼동
6062,앤85 (And85),일반음식점,영업,서울특별시 강남구 신사동 647-24,37.5248184,127.036808,강남구,신사,신사동
6063,코삼,일반음식점,영업,서울특별시 강남구 역삼동 696-4,37.50544379999999,127.0470872,강남구,신사,신사동
6064,홍신소,일반음식점,영업,서울특별시 강남구 신사동 535-10 연희빌딩,37.5192103,127.0225388,강남구,역삼,역삼1동
6065,스모키빌(Smokyville),일반음식점,영업,서울특별시 강남구 청담동 40-25 도시빌딩,37.5185766,127.0409543,강남구,논현,논현1동
6066,파스타집이야 강남점,일반음식점,영업,서울특별시 강남구 역삼동 662,37.5067063,127.0396774,강남구,역삼,역삼동
6067,슬로우캘리 Slow Cali 삼성점,일반음식점,영업,서울특별시 강남구 삼성동 144-14 채널리저브,37.5080433,127.0554636,강남구,역삼,역삼동
6068,스시리큐,일반음식점,영업,서울특별시 강남구 신사동 652-5,37.5234475,127.0376679,강남구,삼성,삼성동
6069,타이반쩜 대치점,일반음식점,영업,서울특별시 강남구 대치동 990,37.4992034,127.0630995,강남구,대치,대치동
6070,카츠하나,일반음식점,영업,서울특별시 강남구 역삼동 700-14,37.5049165,127.0426586,강남구,대치,대치동
6071,통영 수산시장,일반음식점,영업,서울특별시 강남구 역삼동 721-4 이원빌딩,37.5005898,127.0427627,강남구,역삼,역삼동
6072,갈비찜해,일반음식점,영업,서울특별시 강남구 역삼동 669-9,37.502921,127.0371126,강남구,역삼,역삼동
6073,칠리향 마라탕,일반음식점,영업,서울특별시 강남구 대치동 941-18 하늘도시,37.499102,127.0604069,강남구,역삼,역삼동
6074,샐리프레쉬 Sally Fresh,일반음식점,영업,서울특별시 강남구 대치동 511 한보미도맨션,37.49345599999999,127.0597594,강남구,대치,대치동
6075,륀느(lune),일반음식점,영업,서울특별시 강남구 삼성동 152-3,37.5107474,127.0558897,강남구,삼성,삼성동
6076,필리 필리(philly philly),일반음식점,영업,서울특별시 강남구 논현동 108 논현웰스톤,37.5184174,127.0380027,강남구,삼성,삼성동
6077,국민집밥 정식당,일반음식점,영업,서울특별시 강남구 논현동 198-10,37.5059454,127.0258737,강남구,논현,논현동
6078,안방식당,일반음식점,영업,서울특별시 강남구 삼성동 150-19 은성빌딩,37.5108515,127.0548085,강남구,논현,논현동
6079,청담지,일반음식점,영업,서울특별시 강남구 청담동 5-29,37.5232834,127.044928,강남구,삼성,삼성동
6080,본도시락 압구정역점,일반음식점,영업,서울특별시 강남구 신사동 550-18,37.5240676,127.0244485,강남구,청담,청담동
6081,램브란트 강남N점,일반음식점,영업,서울특별시 강남구 역삼동 648-9,37.50011740000001,127.0322218,강남구,역삼,역삼동
6082,피씨유클럽(PCU CLUB),일반음식점,영업,서울특별시 강남구 역삼동 650-18 석우빌딩,37.4991553,127.0439372,강남구,역삼,역삼1동
6083,골라먹는 팔도밥상,일반음식점,영업,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오,37.500326,127.036087,강남구,역삼,역삼동
6084,키퍼스마켓,일반음식점,영업,서울특별시 강남구 도곡동 467-7 아카데미스위트,37.4889623,127.0519645,강남구,역삼,역삼동
6085,상진식감,일반음식점,영업,서울특별시 강남구 신사동 518-15,37.51932499999999,127.0216461,강남구,도곡,도곡동
6086,목포명가 세곡,일반음식점,영업,서울특별시 강남구 세곡동 615 드림하이 오피스텔,37.4662929,127.1008381,강남구,논현,논현1동
6087,진정푸드,일반음식점,영업,서울특별시 강남구 역삼동 792-1,37.493902,127.0357508,강남구,세곡,세곡동
6088,제일버거,일반음식점,영업,서울특별시 강남구 청담동 109-14 디자인빌,37.5263961,127.0512571,강남구,청담,청담동
6089,오마뎅 디에이치 개포자이점,일반음식점,영업,서울특별시 강남구 일원동 743 디에이치 자이 개포,37.4909336,127.0751203,강남구,청담,청담동
6090,솔트9,일반음식점,영업,서울특별시 강남구 삼성동 153-1 하영빌딩,37.5111037,127.0566786,강남구,삼성,삼성동
6091,메가엠지씨커피 강남CGV점,일반음식점,영업,서울특별시 강남구 역삼동 814-6 스타플렉스,37.5060307,127.0328129,강남구,삼성,삼성동
6092,포케올데이 대치점,일반음식점,영업,서울특별시 강남구 대치동 935-36 신농플라자,37.4978196,127.0546022,강남구,역삼,역삼동
6093,마일 하이(Mile high),일반음식점,영업,서울특별시 강남구 신사동 648-4,37.5246526,127.0369173,강남구,대치,대치동
6094,우모크,일반음식점,영업,서울특별시 강남구 신사동 644-6,37.52660789999999,127.0354167,강남구,신사,신사동
6095,밸런스포케,일반음식점,영업,서울특별시 강남구 역삼동 637-36,37.500774,127.0333951,강남구,신사,신사동
6096,오이구,일반음식점,영업,서울특별시 강남구 청담동 5-29,37.5232834,127.044928,강남구,역삼,역삼동
6097,찬란한아구강남본점,일반음식점,영업,서울특별시 강남구 역삼동 831-24 예미프레스티지,37.4948619,127.0303579,강남구,청담,청담동
6098,압구정무인(Apgujeong-muin),일반음식점,영업,서울특별시 강남구 신사동 664-15,37.5260701,127.0392793,강남구,역삼,역삼동
6099,와쇼쿠 산고,일반음식점,영업,서울특별시 강남구 청담동 17-31 웅찬빌딩,37.5229073,127.0448735,강남구,청담,청담동
6100,단풍닭발,일반음식점,영업,서울특별시 강남구 신사동 620-1 메디컬뱅크,37.5276627,127.0313419,강남구,청담,청담동
6101,간(間),일반음식점,영업,서울특별시 강남구 논현동 95-16 논현빌딩,37.5165672,127.021503,강남구,신사,신사동
6102,찰미당 도곡점,일반음식점,영업,서울특별시 강남구 도곡동 449-6,37.4816835,127.0440264,강남구,논현,논현1동
6103,추포도,일반음식점,영업,서울특별시 강남구 수서동 461-26,37.4857255,127.0984741,강남구,도곡,도곡동
6104,혼밥마켓,일반음식점,영업,서울특별시 강남구 논현동 136-4,37.5110679,127.0262208,강남구,논현,논현동
6105,테마끼 바이더블루피쉬,일반음식점,영업,서울특별시 강남구 신사동 653-15,37.52373559999999,127.0373895,강남구,논현,논현동
6106,벨로팡,일반음식점,영업,서울특별시 강남구 신사동 526-17,37.5216692,127.0200865,강남구,신사,신사동
6107,국밥쟁이,일반음식점,영업,서울특별시 강남구 역삼동 825-24,37.4970267,127.0297692,강남구,신사,신사동
6108,골든디쉬아메리칸차이니즈,일반음식점,영업,서울특별시 강남구 역삼동 708-33 역삼동 벤처빌딩,37.50292719999999,127.0485467,강남구,역삼,역삼동
6109,(주)에이치에스23,일반음식점,영업,서울특별시 강남구 대치동 907-12 아티스톤,37.5010807,127.0517956,강남구,역삼,역삼동
6110,김춘배 더 프라이빗 강남점,일반음식점,영업,서울특별시 강남구 역삼동 619-5,37.5018519,127.0271706,강남구,대치,대치4동
6111,카라바지오,일반음식점,영업,서울특별시 강남구 역삼동 774-37 선광빌딩,37.4971545,127.0438904,강남구,역삼,역삼동
6112,사이드바 인 시네마,일반음식점,영업,서울특별시 강남구 역삼동 619-1 MIN빌딩,37.5008215,127.0277165,강남구,역삼,역삼동
6113,마레461,일반음식점,영업,서울특별시 강남구 수서동 461-27,37.48562039999999,127.0985906,강남구,역삼,역삼동
6114,도산정밀,일반음식점,영업,서울특별시 강남구 신사동 629-11 계천빌딩,37.5218862,127.0322212,강남구,수서,수서동
6115,까비스트 아,일반음식점,영업,서울특별시 강남구 신사동 579 카로시티2빌딩,37.5259715,127.026812,강남구,신사,신사동
6116,피크포케&샐러드(PEAKPOKE&SALAD),일반음식점,영업,서울특별시 강남구 역삼동 708-33 역삼동 벤처빌딩,37.50292719999999,127.0485467,강남구,신사,신사동
6117,압구정치퀸,일반음식점,영업,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오,37.500326,127.036087,강남구,역삼,역삼동
6118,스마트랩 2호점,일반음식점,영업,서울특별시 강남구 대치동 918-13,37.5007021,127.0540123,강남구,역삼,역삼동
6119,가마치통닭 개포점,일반음식점,영업,서울특별시 강남구 개포동 655-4 개포동 메디시스빌딩,37.48094690000001,127.0529676,강남구,대치,대치동
6120,요리와 담소,일반음식점,영업,서울특별시 강남구 신사동 569-24,37.5237383,127.0272183,강남구,신사,신사동
6121,젠제로 도산,일반음식점,영업,서울특별시 강남구 신사동 650-1,37.5236693,127.0356551,강남구,신사,신사동
6122,타코로 쌈바,일반음식점,영업,서울특별시 강남구 논현동 99-19,37.5206161,127.0377389,강남구,신사,신사동
6123,오마카세오사이초밥 압구정점,일반음식점,영업,서울특별시 강남구 신사동 657-8,37.5258718,127.037204,강남구,논현,논현동
6124,커피캔,일반음식점,영업,서울특별시 강남구 역삼동 792-25,37.4941238,127.036466,강남구,신사,신사동
6125,샐러딧 역삼1동점,일반음식점,영업,서울특별시 강남구 역삼동 750-26,37.4952285,127.034884,강남구,역삼,역삼동
6126,정현 테이블(실룩실룩),일반음식점,영업,서울특별시 강남구 압구정동 436 현대아파트,37.5271478,127.0334517,강남구,역삼,역삼동
6127,미미본관수산,일반음식점,영업,서울특별시 강남구 신사동 555,37.5207977,127.0242332,강남구,압구,압구정동
6128,(주)더박스 코리 프라이빗룸,일반음식점,영업,서울특별시 강남구 신사동 590-18,37.5211379,127.0289369,강남구,신사,신사동
6129,정성이 가득찬 집밥 서초점,일반음식점,영업,서울특별시 강남구 도곡동 554-5,37.4899185,127.0351825,강남구,신사,신사동
6130,소바 키겐,일반음식점,영업,서울특별시 강남구 청담동 88-5,37.5247834,127.0406188,강남구,도곡,도곡동
6131,마약낙곱새 강남점,일반음식점,영업,서울특별시 강남구 논현동 225-6 논현 아이파크,37.5105414,127.0359456,강남구,청담,청담동
6132,셀라이즈 강남1호,일반음식점,영업,서울특별시 강남구 논현동 233-2,37.5087822,127.0349295,강남구,논현,논현동
6133,셀라이즈 강남3호,일반음식점,영업,서울특별시 강남구 논현동 233-2,37.5087822,127.0349295,강남구,논현,논현동
6134,셀라이즈 강남2호,일반음식점,영업,서울특별시 강남구 논현동 233-2,37.5087822,127.0349295,강남구,논현,논현동
6135,오성식당 역삼,일반음식점,영업,서울특별시 강남구 역삼동 678-16,37.5026271,127.0391462,강남구,논현,논현동
6136,교차로분식,일반음식점,영업,서울특별시 강남구 역삼동 707-34 한신인터밸리24,37.5029732,127.0465325,강남구,역삼,역삼1동
6137,에브리데이 샐러드,일반음식점,영업,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오,37.500326,127.036087,강남구,역삼,역삼동
6138,카브,일반음식점,영업,서울특별시 강남구 청담동 92-8 소봉빌딩,37.524069,127.0437976,강남구,역삼,역삼동
6139,앨빈스커피,일반음식점,영업,서울특별시 강남구 역삼동 658-21,37.5069082,127.0368562,강남구,청담,청담동
6140,탕공방 마라탕 삼성중앙점,일반음식점,영업,서울특별시 강남구 삼성동 119-9 케이빌딩,37.5123584,127.0532606,강남구,역삼,역삼동
6141,청담 꽃뎅,일반음식점,영업,서울특별시 강남구 청담동 124-14 데오빌로,37.5252718,127.0502664,강남구,청담,청담동
6142,보헤미안,일반음식점,영업,서울특별시 강남구 역삼동 606 역삼 노블루체(언주역),37.5067484,127.0331176,강남구,역삼,역삼동
6143,강남원김치찜 강남본점,일반음식점,영업,서울특별시 강남구 논현동 108 논현웰스톤,37.5184174,127.0380027,강남구,역삼,역삼동
6144,보나의 부엌,일반음식점,영업,서울특별시 강남구 삼성동 189 래미안 라클래시,37.51397499999999,127.0561274,강남구,논현,논현동
6145,에피스(Epice),일반음식점,영업,서울특별시 강남구 역삼동 723-18,37.4999162,127.0415704,강남구,역삼,역삼동
6146,선재,일반음식점,영업,서울특별시 강남구 도곡동 467-10 우성리빙텔,37.4884346,127.0526589,강남구,역삼,역삼동
6147,다이닝 상석(Dining Sangseok),일반음식점,영업,서울특별시 강남구 신사동 572-4 정빌딩,37.5222634,127.0316322,강남구,신사,신사동
6148,학동수제비,일반음식점,영업,서울특별시 강남구 논현동 85-1,37.5155766,127.0327825,강남구,신사,신사동
6149,군침나는 돈까스&쌀국수,일반음식점,영업,서울특별시 강남구 역삼동 707-34 한신인터밸리24,37.5029732,127.0465325,강남구,논현,논현동
6150,타스(TAS) 647,일반음식점,영업,서울특별시 강남구 역삼동 647,37.5004801,127.0324918,강남구,역삼,역삼동
6151,"Maison de 봉평, 메종드봉평",일반음식점,영업,서울특별시 강남구 신사동 577-5 카로시티1,37.5255134,127.0270724,강남구,역삼,역삼동
6152,무쏘 무한리필,일반음식점,영업,서울특별시 강남구 도곡동 411-12 KOBA,37.4855724,127.0439596,강남구,신사,신사동
6153,오늘식당,일반음식점,영업,서울특별시 강남구 역삼동 669-9,37.502921,127.0371126,강남구,도곡,도곡동
6154,티알브이알 신사,일반음식점,영업,서울특별시 강남구 신사동 552-21 게이트비젼빌딩,37.5228183,127.0254471,강남구,역삼,역삼동
6155,제주 강국수,일반음식점,영업,서울특별시 강남구 역삼동 647,37.5004801,127.0324918,강남구,신사,신사동
6156,노르디,일반음식점,영업,서울특별시 강남구 신사동 626-27,37.5233987,127.0314936,강남구,역삼,역삼동
6157,기막힌밥상,일반음식점,영업,서울특별시 강남구 논현동 190,37.5082684,127.0307478,강남구,신사,신사동
6158,알로하포케 대치점,일반음식점,영업,서울특별시 강남구 대치동 959-12 송암빌딩,37.5048437,127.0581693,강남구,논현,논현동
6159,기운,일반음식점,영업,서울특별시 강남구 역삼동 836-79,37.4922309,127.0340508,강남구,대치,대치동
6160,포세이돈 아구찜,일반음식점,영업,서울특별시 강남구 논현동 198-10,37.5059454,127.0258737,강남구,역삼,역삼동
6161,도명골 청국장,일반음식점,영업,서울특별시 강남구 역삼동 721-25 오성빌딩,37.4935171,127.0437985,강남구,논현,논현동
6162,제로웨이,일반음식점,영업,서울특별시 강남구 대치동 918-13,37.5007021,127.0540123,강남구,역삼,역삼동
6163,샤브뎅야,일반음식점,영업,서울특별시 강남구 논현동 147-3,37.5102139,127.0269004,강남구,대치,대치동
6164,밤별,일반음식점,영업,서울특별시 강남구 역삼동 813-9,37.5024668,127.0266781,강남구,논현,논현동
6165,도우라이크 피자,일반음식점,영업,서울특별시 강남구 역삼동 779-9,37.4956565,127.0456069,강남구,역삼,역삼동
6166,지노스피자,일반음식점,영업,서울특별시 강남구 신사동 661-13,37.5274908,127.0390198,강남구,역삼,역삼동
6167,강남 The Psalms,일반음식점,영업,서울특별시 강남구 세곡동 171-11,37.46376900000001,127.1067137,강남구,신사,신사동
6168,야마토야,일반음식점,영업,서울특별시 강남구 압구정동 369-1 현대아파트,37.5271478,127.0334517,강남구,압구,압구정동
6169,Club Meritz(클럽 메리츠),일반음식점,영업,서울특별시 강남구 역삼동 825-2 메리츠타워,37.4974507,127.0287938,강남구,압구,압구정동
6170,제이엠디(JMD) 한식 역삼,일반음식점,영업,서울특별시 강남구 역삼동 711-6 역삼자이,37.4994269,127.0446982,강남구,역삼,역삼동
6171,죽을담다,일반음식점,영업,서울특별시 강남구 청담동 5 경원오피스텔,37.5235471,127.0448563,강남구,역삼,역삼2동
6172,안家네 나주곰탕,일반음식점,영업,서울특별시 강남구 논현동 218-15 두꺼비집,37.5121499,127.0349642,강남구,청담,청담동
6173,비티에스BTS(BANG TONG SCHOOL),일반음식점,영업,서울특별시 강남구 대치동 991-9,37.4993718,127.0638226,강남구,논현,논현동
6174,도사정일면,일반음식점,영업,서울특별시 강남구 삼성동 153-15,37.5104103,127.0567277,강남구,대치,대치동
6175,떡순튀대치점,일반음식점,영업,서울특별시 강남구 대치동 921-5,37.4990597,127.0519305,강남구,삼성,삼성동
6176,쭈꾸미공장,일반음식점,영업,서울특별시 강남구 대치동 896-47,37.5037476,127.0536357,강남구,대치,대치동
6177,우마마 랩,일반음식점,영업,서울특별시 강남구 청담동 117-10,37.5255623,127.0477478,강남구,대치,대치동
6178,유황 고기 전문점,일반음식점,영업,서울특별시 강남구 삼성동 129-20 풍림아파트,37.5080155,127.0542971,강남구,청담,청담동
6179,청담과 강남점,일반음식점,영업,서울특별시 강남구 역삼동 826-37 쌍용플래티넘밸류,37.4953323,127.0303725,강남구,삼성,삼성2동
6180,우원정,일반음식점,영업,서울특별시 강남구 청담동 124-4,37.5247969,127.0491686,강남구,역삼,역삼동
6181,피아자 델라 보나세라,일반음식점,영업,서울특별시 강남구 신사동 650-1,37.5236693,127.0356551,강남구,청담,청담동
6182,본부케(Bon Bouquet),일반음식점,영업,서울특별시 강남구 역삼동 810-10,37.5030689,127.0265265,강남구,신사,신사동
6183,이자카야 나무(강남역CGV점),일반음식점,영업,서울특별시 강남구 역삼동 814-5,37.5020621,127.0262199,강남구,역삼,역삼동
6184,도그 에잇 마이 홈워크(Dog Ate My Homework),일반음식점,영업,서울특별시 강남구 신사동 657-26,37.5257004,127.0380089,강남구,역삼,역삼동
6185,지에스엠테이블,일반음식점,영업,서울특별시 강남구 논현동 182-24 석광빌딩,37.5069471,127.0250699,강남구,논현,논현동
6186,앤헤이븐 압구정현대본점,일반음식점,영업,서울특별시 강남구 압구정동 429 현대백화점본점,37.5273268,127.0274265,강남구,논현,논현동
6187,연무장,일반음식점,영업,서울특별시 강남구 신사동 600 I.S.A 빌딩,37.5240207,127.0292355,강남구,신사,신사동
6188,우천식육식당 신사점,일반음식점,영업,서울특별시 강남구 논현동 13-18,37.5158808,127.0224048,강남구,신사,신사동
6189,라뽁뜨 Laporte,일반음식점,영업,서울특별시 강남구 논현동 95-22,37.5215443,127.0384822,강남구,논현,논현동
6190,소울마켓베이커리,일반음식점,영업,서울특별시 강남구 삼성동 159 코엑스,37.5125207,127.0588194,강남구,삼성,삼성동
6191,룩엣더시카페(Look at the Sea),일반음식점,영업,서울특별시 강남구 대치동 912-2,37.5021958,127.0569581,강남구,삼성,삼성동
6192,철길부산집 논현점,일반음식점,영업,서울특별시 강남구 논현동 164-14 원창빌딩,37.5079317,127.0236056,강남구,대치,대치동
